player_name,team_abbreviation,old_ppg,new_ppg,ppg_difference,ppg_percent_inc
Jabari Parker,SAC,14.666666666666666,14.803030303030303,0.1363636363636367,0.0092118730808598
Jacob Evans,MIN,4.413793103448276,4.689655172413793,0.2758620689655169,0.05882352941176461
Jae Crowder,MIA,10.379310344827585,10.482758620689655,0.1034482758620694,0.009868421052631637
Jahlil Okafor,NOP,7.642857142857143,7.660714285714286,0.01785714285714235,0.002331002331002252
Jake Layman,MIN,9.130434782608695,9.326086956521738,0.19565217391304301,0.020979020979020935
Jakob Poeltl,SAS,5.275862068965517,5.310344827586207,0.03448275862069039,0.006493506493506662
Jalen Brunson,DAL,8.175438596491228,8.491228070175438,0.3157894736842106,0.037190082644628086
Jalen Lecque,PHX,2.5,2.625,0.125,0.04761904761904767
Jalen McDaniels,CHA,5.5625,5.59375,0.03125,0.005586592178770999
Jamal Murray,DEN,18.763636363636362,19.69090909090909,0.9272727272727295,0.04709141274238238
James Ennis III,ORL,6,6.024590163934426,0.024590163934425924,0.004081632653061162
James Harden,HOU,34.36065573770492,34.4344262295082,0.07377049180328044,0.0021423470602237593
James Johnson,MIN,8.4375,8.484375,0.046875,0.0055248618784530246
Jared Dudley,LAL,1.45,1.4625,0.012499999999999956,0.008547008547008517
Jared Harper,PHX,NA,NA,NA,NA
Jaren Jackson Jr.,MEM,16.925925925925927,16.98148148148148,0.05555555555555358,0.0032715376226825077
Jarred Vanderbilt,MIN,1.0909090909090908,1.0909090909090908,0,0
Jarrell Brantley,UTA,NA,NA,NA,NA
Jarrett Allen,BKN,10.640625,10.6484375,0.0078125,7.336757153337814e-4
Jarrett Culver,MIN,9.206349206349206,9.277777777777779,0.07142857142857295,0.007698887938409005
Jarrod Uthoff,MEM,NA,NA,NA,NA
Javonte Green,BOS,2.8863636363636362,2.909090909090909,0.02272727272727293,0.007812500000000111
Jaxson Hayes,NOP,7.5,7.508928571428571,0.008928571428571175,0.0011890606420926764
Jaylen Brown,BOS,20.44,20.83,0.389999999999997,0.018722995679308574
Jaylen Hoard,POR,2.923076923076923,2.923076923076923,0,0
Jaylen Nowell,MIN,3.8,3.9,0.10000000000000009,0.02564102564102566
Jayson Tatum,BOS,23.559322033898304,24.135593220338983,0.5762711864406782,0.023876404494381998
Jeff Green,HOU,8.425,8.475,0.049999999999998934,0.005899705014749124
Jeff Teague,ATL,10.864406779661017,10.991525423728813,0.12711864406779583,0.01156515034695449
Jerami Grant,DEN,11.578125,11.78125,0.203125,0.017241379310344862
Jeremiah Martin,BKN,0.6666666666666666,0.6666666666666666,0,0
Jeremy Lamb,IND,12.543478260869565,13.25,0.7065217391304355,0.053322395406070644
Jeremy Pargo,GSW,8.333333333333334,8.5,0.16666666666666607,0.019607843137254832
Jerome Robinson,WAS,3.6545454545454548,3.827272727272727,0.1727272727272724,0.0451306413301662
Jevon Carter,PHX,4.62,4.78,0.16000000000000014,0.03347280334728031
Jimmy Butler,MIA,20.24074074074074,20.694444444444443,0.4537037037037024,0.021923937360178947
Joe Chealey,CHA,0.5,0.5,0,0
Joe Harris,BKN,13.936507936507937,14.063492063492063,0.12698412698412653,0.009029345372460473
Joe Ingles,UTA,9.734375,9.8203125,0.0859375,0.008750994431185322
Joel Embiid,PHI,23.431818181818183,24.40909090909091,0.9772727272727266,0.04003724394785846
John Collins,ATL,21.585365853658537,21.79268292682927,0.20731707317073145,0.009513150531617276
John Henson,DET,5.525,5.5375,0.01249999999999929,0.0022573363431149795
John Konchar,MEM,3.4,3.433333333333333,0.033333333333333215,0.009708737864077666
Johnathan Motley,LAC,2.1538461538461537,2.1538461538461537,0,0
Johnathan Williams,WAS,3.1818181818181817,3.272727272727273,0.09090909090909127,0.0277777777777779
Jonah Bolden,PHX,1.4285714285714286,1.4285714285714286,0,0
Jonas Valanciunas,MEM,14.870967741935484,14.991935483870968,0.12096774193548399,0.008068854222700428
Jonathan Isaac,ORL,12,12.34375,0.34375,0.027848101265822822
Jordan Bell,MEM,3.206896551724138,3.206896551724138,0,0
Jordan Bone,DET,1.2,1.25,0.050000000000000044,0.040000000000000036
Jordan Clarkson,UTA,15.11111111111111,15.238095238095237,0.12698412698412653,0.008333333333333304
Jordan McLaughlin,MIN,7.633333333333334,7.666666666666667,0.033333333333333215,0.004347826086956497
Jordan McRae,DET,11.513513513513514,11.945945945945946,0.43243243243243157,0.03619909502262442
Jordan Poole,GSW,8.824561403508772,9.12280701754386,0.2982456140350873,0.03269230769230769
Josh Gray,NOP,NA,NA,NA,NA
Josh Hart,NOP,10.157894736842104,10.175438596491228,0.017543859649123306,0.0017241379310345417
Josh Jackson,MEM,10.444444444444445,10.527777777777779,0.08333333333333393,0.0079155672823219
Josh Magette,ORL,1.5,1.5,0,0
Josh Okogie,MIN,8.596774193548388,8.60483870967742,0.008064516129032029,9.372071227741197e-4
Josh Reaves,DAL,NA,NA,NA,NA
Josh Richardson,PHI,13.8125,14.510416666666666,0.6979166666666661,0.04809763101220388
Jrue Holiday,NOP,19.563636363636363,19.754545454545454,0.19090909090909136,0.00966405890473998
Juan Toscano-Anderson,GSW,5.3076923076923075,5.3076923076923075,0,0
Juancho Hernangomez,MIN,6,6.010416666666667,0.010416666666666963,0.0017331022530330253
Julius Randle,NYK,19.484375,19.921875,0.4375,0.0219607843137255
Justin Anderson,BKN,1,1,0,0
Justin Holiday,IND,8.415384615384616,8.538461538461538,0.12307692307692264,0.014414414414414378
Justin Jackson,DAL,5.672413793103448,5.724137931034483,0.0517241379310347,0.009036144578313254
Justin James,SAC,2.5,2.573529411764706,0.07352941176470607,0.028571428571428692
Justin Patton,OKC,1.8,1.8,0,0
Justin Robinson,WAS,1.4444444444444444,1.5,0.05555555555555558,0.03703703703703709
Justin Wright-Foreman,UTA,NA,NA,NA,NA
Justise Winslow,MEM,11.272727272727273,11.545454545454545,0.2727272727272716,0.023622047244094446
Juwan Morgan,UTA,1.1875,1.1875,0,0
KZ Okpala,MIA,1.4,1.4,0,0
Kadeem Allen,NYK,5,5.2,0.20000000000000018,0.03846153846153855
Karl-Anthony Towns,MIN,26.457142857142856,26.642857142857142,0.18571428571428683,0.006970509383378065
Kawhi Leonard,LAC,26.84313725490196,28.058823529411764,1.2156862745098032,0.04332634521313761
Keita Bates-Diop,DEN,6.615384615384615,6.628205128205129,0.012820512820513663,0.0019342359767893225
Kelan Martin,MIN,6.354838709677419,6.451612903225806,0.09677419354838701,0.015000000000000013
Keldon Johnson,SAS,4.555555555555555,4.611111111111111,0.05555555555555536,0.012048192771084265
Kelly Olynyk,MIA,7.661016949152542,7.737288135593221,0.07627118644067821,0.009857612267250904
Kelly Oubre Jr.,PHX,18.678571428571427,18.964285714285715,0.28571428571428825,0.015065913370998274
Kemba Walker,BOS,21.2,21.7,0.5,0.02304147465437789
Kendrick Nunn,MIA,15.64516129032258,16.274193548387096,0.629032258064516,0.038652130822596664
Kenrich Williams,NOP,3.7714285714285714,3.7857142857142856,0.014285714285714235,0.0037735849056603765
Kent Bazemore,SAC,8.6875,8.8203125,0.1328125,0.015057573073516406
Kentavious Caldwell-Pope,LAL,9.523809523809524,9.817460317460318,0.2936507936507944,0.029911075181891733
Kevin Hervey,OKC,0.2857142857142857,0.2857142857142857,0,0
Kevin Huerter,ATL,12.214285714285714,12.4375,0.22321428571428648,0.01794687724335975
Kevin Knox II,NYK,6.446153846153846,6.576923076923077,0.1307692307692303,0.01988304093567239
Kevin Love,CLE,17.625,18.321428571428573,0.696428571428573,0.03801169590643283
Kevin Porter Jr.,CLE,9.96,10.17,0.20999999999999908,0.020648967551622377
Kevon Looney,GSW,3.4,3.45,0.050000000000000266,0.01449275362318847
Khem Birch,ORL,3.825,3.8375,0.012499999999999734,0.0032573289902279035
Khris Middleton,MIL,21.072727272727274,22.336363636363636,1.263636363636362,0.056573056573056446
Khyri Thomas,DET,2,2.0625,0.0625,0.030303030303030276
Kostas Antetokounmpo,LAL,NA,NA,NA,NA
Kris Dunn,CHI,7.313725490196078,7.3431372549019605,0.02941176470588225,0.004005340453938522
Kristaps Porzingis,DAL,19.235294117647058,19.80392156862745,0.5686274509803937,0.02871287128712874
Ky Bowman,GSW,7.444444444444445,7.788888888888889,0.3444444444444441,0.0442225392296719
Kyle Anderson,MEM,5.677966101694915,5.88135593220339,0.20338983050847492,0.03458213256484155
Kyle Guy,SAC,NA,NA,NA,NA
Kyle Korver,MIL,6.72,6.89,0.16999999999999993,0.02467343976777936
Kyle Kuzma,LAL,12.481481481481481,12.75925925925926,0.27777777777777857,0.021770682148040676
Kyle Lowry,TOR,19.73076923076923,20,0.26923076923077005,0.013461538461538525
Kyle O'Quinn,PHI,3.3461538461538463,3.5,0.15384615384615374,0.04395604395604391
Kyrie Irving,BKN,27.4,28.35,0.9500000000000028,0.0335097001763669
LaMarcus Aldridge,SAS,18.88679245283019,20.37735849056604,1.4905660377358494,0.07314814814814818
Landry Shamet,LAC,9.659574468085106,9.702127659574469,0.042553191489362874,0.004385964912280826
Langston Galloway,DET,10.257575757575758,10.454545454545455,0.19696969696969724,0.018840579710144967
